84,31,71,0,15:39:20
84,31,70,99,15:39:21
84,31,71,0,15:39:21
84,31,61,0,15:39:22
84,31,71,1,15:39:22
84,31,61,0,15:39:23
84,31,71,1,15:39:23
84,31,71,2,15:39:24
84,31,71,2,15:39:24
84,31,71,2,15:39:25
84,31,71,2,15:39:26
84,31,71,3,15:39:26
84,31,81,4,15:39:27
84,31,81,4,15:39:27
84,31,81,4,15:39:28
84,31,81,3,15:39:28
84,31,71,3,15:39:29
84,31,81,4,15:39:29
84,31,81,3,15:39:30
84,31,81,4,15:39:31
84,31,81,4,15:39:31
84,31,81,4,15:39:32
84,31,81,4,15:39:32
84,31,81,3,15:39:33
84,31,81,3,15:39:33
84,31,81,4,15:39:34
84,31,81,4,15:39:34
84,31,81,4,15:39:35
84,31,81,4,15:39:36
84,31,81,2,15:39:36
84,31,71,0,15:39:37
84,31,71,0,15:39:37
84,31,81,1,15:39:38
84,31,71,1,15:39:38
84,31,81,1,15:39:39
84,31,81,2,15:39:39
84,31,81,2,15:39:40
84,31,81,2,15:39:40
84,31,81,2,15:39:41
84,31,81,2,15:39:42
84,31,71,2,15:39:42
84,31,71,1,15:39:43
84,31,61,0,15:39:43
84,31,60,99,15:39:44
84,31,70,99,15:39:44
84,31,71,0,15:39:45
84,31,81,0,15:39:45
84,31,81,1,15:39:46
84,31,91,2,15:39:47
84,31,91,0,15:39:47
84,31,91,0,15:39:48
84,31,91,0,15:39:48
84,31,101,1,15:39:49
84,31,111,3,15:39:49
84,31,111,1,15:39:50
84,31,111,2,15:39:50
84,31,111,2,15:39:51
84,31,101,2,15:39:51
84,31,101,2,15:39:52
84,31,111,3,15:39:53
84,31,111,1,15:39:53
84,31,90,99,15:39:54
84,31,90,97,15:39:54
84,31,90,97,15:39:55
84,31,80,95,15:39:55
84,31,80,93,15:39:56
84,31,90,93,15:39:56
84,31,90,94,15:39:57
84,31,100,95,15:39:58
84,31,110,95,15:39:58
84,31,120,97,15:39:59
84,31,130,99,15:39:59
84,31,151,2,15:40:00
84,31,151,3,15:40:00
84,31,161,5,15:40:01
84,31,151,4,15:40:01
84,31,151,4,15:40:02
84,31,151,5,15:40:02
84,31,161,7,15:40:03
84,31,171,8,15:40:04
84,31,171,8,15:40:04
84,31,161,8,15:40:05
84,31,171,9,15:40:05
84,31,171,10,15:40:06
84,31,171,11,15:40:06
84,31,171,11,15:40:07
84,31,181,12,15:40:07
84,31,171,11,15:40:08
84,31,171,10,15:40:09
84,31,171,9,15:40:09
84,31,171,10,15:40:10
84,31,171,11,15:40:10
84,31,171,11,15:40:11
84,31,171,12,15:40:11
84,31,181,12,15:40:12
84,31,171,12,15:40:12
84,31,161,11,15:40:13
84,31,161,11,15:40:13
84,31,161,10,15:40:14
84,31,161,11,15:40:15
84,31,161,11,15:40:15
84,31,161,10,15:40:16
84,31,151,10,15:40:16
84,31,161,10,15:40:17
84,31,151,10,15:40:17
84,31,151,10,15:40:18
84,31,161,11,15:40:18
84,31,151,11,15:40:19
84,31,151,11,15:40:20
84,31,151,10,15:40:20
84,31,151,10,15:40:21
84,31,151,11,15:40:21
84,31,151,11,15:40:22
84,31,151,11,15:40:22
84,31,151,11,15:40:23
84,31,141,9,15:40:23
84,31,141,9,15:40:24
84,31,141,11,15:40:24
84,31,151,10,15:40:25
84,31,151,10,15:40:26
84,31,141,9,15:40:26
84,31,141,9,15:40:27
84,31,151,9,15:40:27
84,31,151,10,15:40:28
84,31,141,9,15:40:28
84,31,141,9,15:40:29
84,31,141,10,15:40:29
84,31,161,10,15:40:30
84,31,151,10,15:40:31
84,31,151,11,15:40:31
84,31,141,11,15:40:32
84,31,141,11,15:40:32
84,31,141,11,15:40:33
84,31,171,12,15:40:33
84,31,171,12,15:40:34
84,31,161,11,15:40:34
84,31,161,11,15:40:35
84,31,171,11,15:40:36
84,31,171,11,15:40:36
84,31,161,10,15:40:37
84,31,161,10,15:40:37
84,31,161,9,15:40:38
84,31,161,9,15:40:38
84,31,161,9,15:40:39
84,31,161,9,15:40:39
84,31,161,9,15:40:40
84,31,161,8,15:40:40
84,31,131,8,15:40:41
84,31,141,8,15:40:42
84,31,131,8,15:40:42
84,31,131,7,15:40:43
84,31,141,7,15:40:43
84,31,141,6,15:40:44
84,31,171,9,15:40:44
84,31,171,9,15:40:45
84,31,161,8,15:40:45
84,31,201,12,15:40:46
84,31,201,12,15:40:47
84,31,211,12,15:40:47
84,31,191,9,15:40:48
84,31,181,8,15:40:48
84,31,161,6,15:40:49
84,31,151,5,15:40:49
84,31,181,9,15:40:50
84,31,171,8,15:40:50
84,31,121,8,15:40:51
84,31,111,6,15:40:52
84,31,101,6,15:40:52
84,31,91,5,15:40:53
84,31,101,6,15:40:53
84,31,101,5,15:40:54
84,31,91,5,15:40:54
84,31,91,5,15:40:55
84,31,91,4,15:40:55
84,31,91,4,15:40:56
84,31,121,3,15:40:56
84,31,101,3,15:40:57
84,31,91,3,15:40:58
84,31,81,3,15:40:58
84,31,71,3,15:40:59
84,31,81,4,15:40:59
84,31,71,4,15:41:00
84,31,81,4,15:41:00
84,31,91,4,15:41:01
84,31,81,4,15:41:01
84,31,71,4,15:41:02
84,31,81,4,15:41:03
84,31,81,5,15:41:03
84,31,81,5,15:41:04
84,31,81,5,15:41:04
84,31,81,5,15:41:05
84,31,81,5,15:41:05
84,31,81,4,15:41:06
84,31,81,4,15:41:06
84,31,71,4,15:41:07
84,31,81,4,15:41:07
84,31,71,4,15:41:08
84,31,71,4,15:41:09
84,31,81,4,15:41:09
84,31,81,5,15:41:10
84,31,71,4,15:41:10
84,31,81,5,15:41:11
84,31,81,5,15:41:11
84,31,81,5,15:41:12
84,31,81,4,15:41:12
84,31,81,4,15:41:13
84,31,91,5,15:41:14
84,31,81,4,15:41:14
84,31,81,4,15:41:15
84,31,81,5,15:41:15
84,31,81,4,15:41:16
84,31,81,4,15:41:16
84,31,81,4,15:41:17
84,31,81,4,15:41:17
84,31,81,4,15:41:18
84,31,81,4,15:41:18
84,31,81,4,15:41:19
84,31,81,3,15:41:20
84,31,61,1,15:41:20
84,31,60,97,15:41:21
84,31,60,97,15:41:21
84,31,60,97,15:41:22
84,31,70,97,15:41:22
84,31,70,98,15:41:23
84,31,70,99,15:41:23
84,31,70,99,15:41:24
84,31,70,99,15:41:25
84,31,71,0,15:41:25
84,31,71,0,15:41:26
84,31,91,1,15:41:26
84,31,91,2,15:41:27
84,31,91,3,15:41:27
84,31,91,4,15:41:28
84,31,91,5,15:41:28
84,31,101,5,15:41:29
84,31,91,5,15:41:29
84,31,101,5,15:41:30
84,31,101,5,15:41:31
84,31,101,6,15:41:31
84,31,101,7,15:41:32
84,31,101,7,15:41:32
84,31,101,8,15:41:33
84,31,101,8,15:41:33
84,31,101,9,15:41:34
84,31,101,8,15:41:34
84,31,111,9,15:41:35
84,31,101,8,15:41:36
84,31,111,9,15:41:36
84,31,101,9,15:41:37
84,31,101,8,15:41:37
84,31,101,8,15:41:38
84,31,101,8,15:41:38
84,31,111,9,15:41:39
84,31,101,8,15:41:39
84,31,111,9,15:41:40
84,31,111,9,15:41:40
84,31,111,9,15:41:41
84,31,111,10,15:41:42
84,31,111,10,15:41:42
84,31,111,10,15:41:43
84,31,111,10,15:41:43
84,31,101,9,15:41:44
84,31,101,9,15:41:44
84,31,101,8,15:41:45
84,31,101,9,15:41:45
84,31,101,8,15:41:46
84,31,101,9,15:41:47
84,31,101,8,15:41:47
84,31,91,6,15:41:48
84,31,101,6,15:41:48
84,31,91,6,15:41:49
84,31,91,5,15:41:49
84,31,91,4,15:41:50
84,31,91,4,15:41:50
84,31,81,4,15:41:51
84,31,81,3,15:41:52
84,31,81,3,15:41:52
84,31,71,3,15:41:53
94,21,71,2,15:41:53
94,21,81,2,15:41:54
94,21,81,3,15:41:54
94,21,81,4,15:41:55
94,21,71,4,15:41:55
94,21,71,3,15:41:56
94,21,81,3,15:41:56
94,21,81,3,15:41:57
94,21,81,4,15:41:58
94,21,91,4,15:41:58
94,21,91,4,15:41:59
94,21,81,4,15:41:59
94,21,91,4,15:42:00
94,21,91,3,15:42:00
94,21,91,2,15:42:01
94,21,91,1,15:42:01
94,21,90,99,15:42:02
94,21,70,96,15:42:03
94,21,80,98,15:42:03
94,21,90,99,15:42:04
94,21,101,0,15:42:04
94,21,101,2,15:42:05
94,21,101,2,15:42:05
94,21,111,4,15:42:06
94,21,121,4,15:42:06
94,21,121,6,15:42:07
94,21,121,8,15:42:07
94,21,121,9,15:42:08
94,21,131,10,15:42:09
94,21,131,11,15:42:09
94,21,131,12,15:42:10
94,21,131,12,15:42:10
94,21,131,13,15:42:11
94,21,121,13,15:42:11
94,21,141,12,15:42:12
94,21,141,12,15:42:12
94,21,131,10,15:42:13
94,21,141,11,15:42:14
94,21,141,12,15:42:14
94,21,151,13,15:42:15
94,21,151,13,15:42:15
94,21,151,14,15:42:16
94,21,161,15,15:42:16
94,21,161,15,15:42:17
94,21,151,15,15:42:17
94,21,161,16,15:42:18
94,21,161,16,15:42:18
94,21,161,16,15:42:19
94,21,161,16,15:42:20
94,21,161,15,15:42:20
94,21,171,15,15:42:21
94,21,161,15,15:42:21
94,21,171,14,15:42:22
94,21,181,12,15:42:22
94,21,161,10,15:42:23
94,21,151,7,15:42:23
94,21,131,5,15:42:24
94,21,121,2,15:42:25
94,21,111,2,15:42:25
94,21,141,4,15:42:26
94,21,141,6,15:42:26
94,21,151,8,15:42:27
94,21,141,8,15:42:27
94,21,151,10,15:42:28
94,21,151,10,15:42:28
94,21,151,10,15:42:29
94,21,141,10,15:42:29
94,21,201,8,15:42:30
94,21,191,8,15:42:31
94,21,151,8,15:42:31
94,21,111,7,15:42:32
94,21,141,6,15:42:32
94,21,131,5,15:42:33
94,21,141,2,15:42:33
94,21,130,99,15:42:34
94,21,130,97,15:42:34
94,21,130,98,15:42:35
94,21,130,97,15:42:36
94,21,110,98,15:42:36
94,21,171,0,15:42:37
84,31,171,2,15:42:37
84,31,191,4,15:42:38
84,31,191,5,15:42:38
84,31,211,6,15:42:39
84,31,201,7,15:42:39
84,31,211,7,15:42:40
84,31,191,7,15:42:40
84,31,191,8,15:42:41
84,31,201,9,15:42:42
84,31,211,8,15:42:42
84,31,221,9,15:42:43
84,31,221,9,15:42:43
84,31,241,12,15:42:44
84,31,251,13,15:42:44
84,31,231,15,15:42:45
84,31,251,16,15:42:45
84,31,251,17,15:42:46
84,31,271,18,15:42:47
84,31,261,19,15:42:47
84,31,261,20,15:42:48
84,31,261,20,15:42:48
84,31,261,21,15:42:49
84,31,261,22,15:42:49
84,31,251,21,15:42:50
84,31,251,21,15:42:50
84,31,251,21,15:42:51
84,31,261,22,15:42:52
84,31,251,21,15:42:52
84,31,251,22,15:42:53
84,31,291,21,15:42:53
84,31,251,21,15:42:54
84,31,271,20,15:42:54
84,31,261,20,15:42:55
84,31,261,20,15:42:55
84,31,271,20,15:42:56
84,31,251,19,15:42:56
84,31,261,20,15:42:57
84,31,251,18,15:42:58
84,31,261,17,15:42:58
84,31,261,17,15:42:59
84,31,271,18,15:42:59
84,31,241,18,15:43:00
84,31,211,18,15:43:00
84,31,221,18,15:43:01
84,31,231,18,15:43:01
84,31,231,18,15:43:02
84,31,241,18,15:43:03
84,31,251,18,15:43:03
84,31,251,18,15:43:04
84,31,281,17,15:43:04
84,31,281,18,15:43:05
84,31,251,17,15:43:05
84,31,261,17,15:43:06
84,31,241,16,15:43:06
84,31,251,16,15:43:07
84,31,211,15,15:43:07
94,21,231,15,15:43:08
94,21,211,14,15:43:09
94,21,251,14,15:43:09
94,21,241,13,15:43:10
94,21,251,14,15:43:10
94,21,261,13,15:43:11
94,21,241,12,15:43:11
94,21,241,13,15:43:12
84,31,221,12,15:43:12
84,31,241,12,15:43:13
84,31,231,12,15:43:14
84,31,231,12,15:43:14
94,21,221,11,15:43:15
94,21,201,11,15:43:15
94,21,201,11,15:43:16
94,21,201,11,15:43:16
94,21,211,11,15:43:17
94,21,201,10,15:43:17
94,21,191,10,15:43:18
94,21,201,10,15:43:18
94,21,191,10,15:43:19
94,21,191,9,15:43:20
94,21,191,10,15:43:20
94,21,191,10,15:43:21
94,21,191,9,15:43:21
94,21,191,9,15:43:22
94,21,191,9,15:43:22
94,21,191,9,15:43:23
94,21,191,9,15:43:23
94,21,181,8,15:43:24
94,21,181,9,15:43:25
94,21,181,8,15:43:25
94,21,181,8,15:43:26
94,21,181,8,15:43:26
94,21,191,7,15:43:27
94,21,181,8,15:43:27
94,21,181,7,15:43:28
94,21,181,7,15:43:28
94,21,181,7,15:43:29
94,21,181,7,15:43:29
94,21,181,6,15:43:30
94,21,171,6,15:43:31
94,21,181,6,15:43:31
94,21,181,6,15:43:32
94,21,181,6,15:43:32
94,21,181,6,15:43:33
94,21,181,6,15:43:33
94,21,181,6,15:43:34
94,21,181,5,15:43:34
94,21,181,5,15:43:35
94,21,181,6,15:43:36
94,21,131,6,15:43:36
94,21,131,6,15:43:37
94,21,131,5,15:43:37
94,21,171,5,15:43:38
94,21,191,5,15:43:38
94,21,211,6,15:43:39
94,21,231,5,15:43:39
94,21,221,5,15:43:40
94,21,201,6,15:43:40
94,21,201,5,15:43:41
94,21,161,6,15:43:42
94,21,261,11,15:43:42
94,21,311,10,15:43:43
94,21,301,9,15:43:43
94,21,231,7,15:43:44
94,21,261,7,15:43:44
94,21,261,8,15:43:45
94,21,281,7,15:43:45
94,21,281,7,15:43:46
94,21,271,8,15:43:47
94,21,271,7,15:43:47
94,21,271,7,15:43:48
94,21,261,6,15:43:48
94,21,261,6,15:43:49
94,21,261,7,15:43:49
94,21,251,6,15:43:50
94,21,251,6,15:43:50
94,21,251,6,15:43:51
94,21,241,5,15:43:52
94,21,251,5,15:43:52
94,21,241,5,15:43:53
94,21,241,5,15:43:53
94,21,221,5,15:43:54
94,21,221,4,15:43:54
94,21,221,5,15:43:55
94,21,221,5,15:43:55
94,21,221,5,15:43:56
94,21,211,4,15:43:56
94,21,191,5,15:43:57
94,21,181,5,15:43:58
94,21,181,5,15:43:58
94,21,181,5,15:43:59
94,21,181,4,15:43:59
94,21,171,4,15:44:00
94,21,181,4,15:44:00
94,21,181,4,15:44:01
94,21,181,4,15:44:01
94,21,171,3,15:44:02
94,21,181,3,15:44:03
94,21,171,4,15:44:03
94,21,181,3,15:44:04
94,21,181,3,15:44:04
94,21,171,3,15:44:05
94,21,181,3,15:44:05
94,21,171,2,15:44:06
94,21,181,2,15:44:06
94,21,171,1,15:44:07
94,21,171,2,15:44:07
94,21,171,2,15:44:08
94,21,171,2,15:44:09
94,21,171,2,15:44:09
94,21,171,1,15:44:10
94,21,171,1,15:44:10
94,21,171,1,15:44:11
94,21,161,1,15:44:11
94,21,161,1,15:44:12
94,21,161,1,15:44:12
94,21,161,1,15:44:13
94,21,161,1,15:44:14
94,21,161,1,15:44:14
94,21,161,1,15:44:15
94,21,161,0,15:44:15
94,21,151,1,15:44:16
94,21,161,1,15:44:16
94,21,161,0,15:44:17
94,21,161,0,15:44:17
94,21,151,0,15:44:18
94,21,150,99,15:44:18
94,21,150,99,15:44:19
94,21,150,99,15:44:20
94,21,150,98,15:44:20
94,21,150,98,15:44:21
94,21,140,98,15:44:21
94,21,140,98,15:44:22
94,21,140,98,15:44:22
94,21,150,98,15:44:23
94,21,150,98,15:44:23
94,21,150,99,15:44:24
94,21,150,98,15:44:25
94,21,150,98,15:44:25
94,21,150,98,15:44:26
94,21,150,99,15:44:26
94,21,150,99,15:44:27
94,21,150,99,15:44:27
94,21,151,0,15:44:28
94,21,150,99,15:44:28
94,21,150,99,15:44:29
94,21,150,98,15:44:30
94,21,140,97,15:44:30
94,21,150,97,15:44:31
94,21,140,96,15:44:31
94,21,150,96,15:44:32
94,21,150,96,15:44:32
94,21,140,96,15:44:33
94,21,140,96,15:44:33
94,21,140,96,15:44:34
94,21,150,97,15:44:34
94,21,150,98,15:44:35
94,21,150,98,15:44:36
94,21,150,99,15:44:36
94,21,151,0,15:44:37
94,21,161,1,15:44:37
94,21,161,2,15:44:38
94,21,161,2,15:44:38
94,21,161,1,15:44:39
94,21,161,2,15:44:39
94,21,160,99,15:44:40
94,21,150,98,15:44:41
94,21,150,98,15:44:41
94,21,160,98,15:44:42
94,21,150,96,15:44:42
94,21,150,96,15:44:43
94,21,160,98,15:44:43
94,21,161,0,15:44:44
94,21,171,1,15:44:44
94,21,171,2,15:44:45
94,21,171,3,15:44:45
94,21,171,4,15:44:46
94,21,181,5,15:44:47
94,21,171,5,15:44:47
94,21,171,7,15:44:48
94,21,181,7,15:44:48
94,21,171,7,15:44:49
94,21,171,7,15:44:49
94,21,171,7,15:44:50
94,21,171,7,15:44:50
94,21,171,8,15:44:51
94,21,181,8,15:44:52
94,21,181,7,15:44:52
94,21,171,7,15:44:53
94,21,171,8,15:44:53
94,21,171,8,15:44:54
94,21,181,8,15:44:54
94,21,171,7,15:44:55
94,21,171,7,15:44:55
94,21,171,7,15:44:56
94,21,171,6,15:44:56
94,21,161,5,15:44:57
94,21,171,6,15:44:58
94,21,171,6,15:44:58
94,21,171,6,15:44:59
94,21,171,7,15:44:59
94,21,171,7,15:45:00
94,21,171,7,15:45:00
94,21,171,7,15:45:01
94,21,171,7,15:45:01
94,21,171,7,15:45:02
94,21,171,6,15:45:03
94,21,171,5,15:45:03
94,21,161,5,15:45:04
94,21,161,5,15:45:04
94,21,171,6,15:45:05
94,21,161,5,15:45:05
94,21,161,5,15:45:06
94,21,161,5,15:45:06
94,21,161,5,15:45:07
94,21,161,5,15:45:07
94,21,161,5,15:45:08
94,21,161,6,15:45:09
94,21,161,5,15:45:09
94,21,171,6,15:45:10
94,21,161,6,15:45:10
94,21,161,6,15:45:11
94,21,161,6,15:45:11
94,21,161,6,15:45:12
94,21,161,6,15:45:12
94,21,161,6,15:45:13
94,21,161,6,15:45:14
94,21,161,5,15:45:14
94,21,161,5,15:45:15
94,21,161,5,15:45:15
94,21,161,5,15:45:16
94,21,161,5,15:45:16
94,21,161,5,15:45:17
94,21,161,5,15:45:17
94,21,161,5,15:45:18
94,21,161,5,15:45:18
94,21,161,5,15:45:19
94,21,151,5,15:45:20
94,21,151,5,15:45:20
94,21,161,6,15:45:21
94,21,161,6,15:45:21
94,21,161,6,15:45:22
94,21,161,6,15:45:22
94,21,151,6,15:45:23
94,21,151,5,15:45:23
94,21,151,6,15:45:24
94,21,161,6,15:45:25
94,21,151,5,15:45:25
94,21,151,5,15:45:26
94,21,151,4,15:45:26
94,21,151,4,15:45:27
94,21,151,4,15:45:27
94,21,151,4,15:45:28
94,21,151,4,15:45:28
94,21,151,3,15:45:29
94,21,151,4,15:45:30
94,21,151,4,15:45:30
94,21,161,4,15:45:31
94,21,161,4,15:45:31
94,21,161,4,15:45:32
94,21,161,4,15:45:32
94,21,161,4,15:45:33
94,21,161,4,15:45:33
94,21,161,4,15:45:34
94,21,161,4,15:45:34
94,21,161,4,15:45:35
94,21,161,3,15:45:36
94,21,161,3,15:45:36
94,21,161,3,15:45:37
94,21,161,3,15:45:37
94,21,161,2,15:45:38
94,21,161,3,15:45:38
94,21,161,3,15:45:39
94,21,151,3,15:45:39
94,21,161,4,15:45:40
94,21,161,4,15:45:40
94,21,161,4,15:45:41
94,21,161,4,15:45:42
94,21,161,4,15:45:42
94,21,161,4,15:45:43
94,21,121,4,15:45:43
94,21,121,3,15:45:44
94,21,91,3,15:45:44
94,21,101,3,15:45:45
94,21,91,2,15:45:45
94,21,91,2,15:45:46
94,21,91,2,15:45:47
94,21,91,2,15:45:47
94,21,81,2,15:45:48
94,21,101,2,15:45:48
94,21,101,2,15:45:49
94,21,91,1,15:45:49
94,21,91,1,15:45:50
94,21,101,1,15:45:50
94,21,91,0,15:45:51
94,21,101,0,15:45:51
94,21,90,99,15:45:52
94,21,101,0,15:45:53
94,21,101,0,15:45:53
94,21,100,99,15:45:54
94,21,111,0,15:45:54
94,21,101,0,15:45:55
94,21,111,0,15:45:55
94,21,101,0,15:45:56
94,21,101,0,15:45:56
94,21,101,0,15:45:57
94,21,111,0,15:45:58
94,21,110,99,15:45:58
94,21,110,99,15:45:59
94,21,100,98,15:45:59
94,21,100,97,15:46:00
94,21,100,96,15:46:00
94,21,100,97,15:46:01
94,21,100,96,15:46:01
10,42,109,96,15:46:02
10,42,110,96,15:46:03
10,42,110,97,15:46:03
10,42,111,97,15:46:04
94,21,110,97,15:46:04
94,21,110,98,15:46:05
94,21,120,99,15:46:05
94,21,120,99,15:46:06
10,42,111,98,15:46:06
10,42,112,99,15:46:07
10,42,111,99,15:46:07
10,42,111,100,15:46:08
94,21,110,99,15:46:09
94,21,111,0,15:46:09
94,21,121,1,15:46:10
94,21,121,1,15:46:10
10,42,112,101,15:46:11
10,42,112,102,15:46:11
10,42,112,102,15:46:12
10,42,112,102,15:46:12
10,42,112,102,15:46:13
10,42,112,102,15:46:14
10,42,112,103,15:46:14
10,42,112,103,15:46:15
10,42,112,103,15:46:15
10,42,112,103,15:46:16
10,42,112,103,15:46:16
10,42,113,103,15:46:17
10,42,113,103,15:46:17
10,42,113,103,15:46:18
10,42,113,103,15:46:18
10,42,112,103,15:46:19
10,42,113,103,15:46:20
10,42,113,103,15:46:20
10,42,113,103,15:46:21
10,42,113,103,15:46:21
10,42,113,103,15:46:22
10,42,113,103,15:46:22
10,42,113,103,15:46:23
10,42,113,103,15:46:23
10,42,113,103,15:46:24
10,42,114,103,15:46:25
10,42,113,103,15:46:25
10,42,113,103,15:46:26
10,42,113,103,15:46:26
10,42,113,103,15:46:27
10,42,113,103,15:46:27
10,42,113,103,15:46:28
10,42,113,102,15:46:28
10,42,113,103,15:46:29
10,42,113,102,15:46:29
10,42,112,102,15:46:30
10,42,113,101,15:46:31
10,42,113,102,15:46:31
10,42,113,101,15:46:32
10,42,113,102,15:46:32
10,42,113,102,15:46:33
10,42,113,102,15:46:33
10,42,114,101,15:46:34
10,42,114,102,15:46:34
10,42,114,102,15:46:35
10,42,114,102,15:46:36
10,42,114,102,15:46:36
10,42,114,102,15:46:37
10,42,114,101,15:46:37
10,42,114,101,15:46:38
10,42,114,101,15:46:38
10,42,114,101,15:46:39
10,42,113,101,15:46:39
10,42,113,100,15:46:40
10,42,114,101,15:46:40
10,42,113,100,15:46:41
10,42,114,100,15:46:42
10,42,114,100,15:46:42
10,42,113,99,15:46:43
10,42,114,99,15:46:43
10,42,114,100,15:46:44
10,42,114,100,15:46:44
10,42,114,100,15:46:45
10,42,114,100,15:46:45
10,42,114,100,15:46:46
10,42,114,101,15:46:47
10,42,114,100,15:46:47
10,42,114,101,15:46:48
10,42,115,101,15:46:48
10,42,115,101,15:46:49
10,42,114,101,15:46:49
10,42,115,101,15:46:50
10,42,115,100,15:46:50
10,42,115,100,15:46:51
10,42,115,100,15:46:52
10,42,115,100,15:46:52
10,42,115,100,15:46:53
10,42,115,100,15:46:53
10,42,115,100,15:46:54
10,42,116,100,15:46:54
10,42,115,100,15:46:55
10,42,116,101,15:46:55
10,42,116,101,15:46:56
10,42,116,100,15:46:56
10,42,116,101,15:46:57
10,42,116,101,15:46:58
10,42,116,101,15:46:58
10,42,115,101,15:46:59
10,42,115,101,15:46:59
10,42,116,101,15:47:00
10,42,115,101,15:47:00
10,42,116,101,15:47:01
10,42,116,101,15:47:01
10,42,116,101,15:47:02
10,42,116,101,15:47:03
10,42,116,101,15:47:03
10,42,117,101,15:47:04
10,42,116,101,15:47:04
10,42,116,101,15:47:05
10,42,116,101,15:47:05
10,42,116,100,15:47:06
10,42,116,100,15:47:06
10,42,115,101,15:47:07
10,42,116,100,15:47:07
10,42,116,100,15:47:08
10,42,116,100,15:47:09
10,42,115,100,15:47:09
10,42,115,100,15:47:10
10,42,116,100,15:47:10
10,42,115,100,15:47:11
10,42,114,100,15:47:11
10,42,115,99,15:47:12
10,42,115,100,15:47:12
10,42,115,100,15:47:13
10,42,114,99,15:47:14
10,42,115,99,15:47:14
10,42,115,99,15:47:15
10,42,115,99,15:47:15
10,42,115,99,15:47:16
10,42,115,99,15:47:16
10,42,116,98,15:47:17
10,42,115,98,15:47:17
10,42,115,97,15:47:18
10,42,115,97,15:47:18
10,42,115,96,15:47:19
10,42,114,96,15:47:20
10,42,114,96,15:47:20
10,42,114,96,15:47:21
10,42,114,96,15:47:21
10,42,114,97,15:47:22
10,42,114,97,15:47:22
10,42,114,96,15:47:23
10,42,114,97,15:47:23
10,42,115,97,15:47:24
10,42,114,97,15:47:25
10,42,114,97,15:47:25
10,42,114,97,15:47:26
10,42,115,97,15:47:26
10,42,114,97,15:47:27
10,42,115,97,15:47:27
10,42,115,98,15:47:28
10,42,115,97,15:47:28
10,42,115,98,15:47:29
10,42,115,98,15:47:29
10,42,115,98,15:47:30
10,42,115,99,15:47:31
10,42,115,99,15:47:31
10,42,115,99,15:47:32
10,42,115,99,15:47:32
10,42,115,99,15:47:33
10,42,115,98,15:47:33
10,42,114,98,15:47:34
10,42,114,97,15:47:34
10,42,114,98,15:47:35
10,42,114,98,15:47:36
10,42,115,98,15:47:36
10,42,114,97,15:47:37
10,42,114,98,15:47:37
10,42,114,97,15:47:38
10,42,114,96,15:47:38
10,42,113,95,15:47:39
10,42,114,96,15:47:39
10,42,114,95,15:47:40
10,42,114,96,15:47:40
10,42,114,95,15:47:41
10,42,114,96,15:47:42
10,42,114,96,15:47:42
10,42,114,97,15:47:43
10,42,115,98,15:47:43
10,42,114,98,15:47:44
10,42,114,98,15:47:44
10,42,114,99,15:47:45
10,42,114,99,15:47:45
10,42,114,99,15:47:46
10,42,114,99,15:47:47
